run_seed,variant_name,layer_index,probe_name,probe_family,group_type,group_name,example_count,test_accuracy,test_accuracy_polarity_invariant
19,random_control,21,exact_r2,exact,query_distance_type,visible_5,48,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r2,exact,query_distance_type,visible_6,48,0.4791666666666667,0.5208333333333333
19,random_control,21,exact_r2,exact,query_distance_type,visible_7,48,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r2,exact,query_type,hidden_positive_visible_5,24,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r2,exact,query_type,hidden_positive_visible_6,24,0.5833333333333334,0.5833333333333334
19,random_control,21,exact_r2,exact,query_type,hidden_positive_visible_7,24,0.4166666666666667,0.5833333333333333
19,random_control,21,exact_r2,exact,query_type,matched_negative_visible_5,24,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r2,exact,query_type,matched_negative_visible_6,24,0.375,0.625
19,random_control,21,exact_r2,exact,query_type,matched_negative_visible_7,24,0.5,0.5
19,random_control,21,exact_r2,exact,relation_id,masked_balanced_triplet,144,0.4652777777777778,0.5347222222222222
19,random_control,21,exact_r2,exact,template_family_id,balanced_align,78,0.4230769230769231,0.5769230769230769
19,random_control,21,exact_r2,exact,template_family_id,balanced_sync,66,0.5151515151515151,0.5151515151515151
19,random_control,21,exact_r2,exact,template_id,balanced_triplet_align_forward,38,0.42105263157894735,0.5789473684210527
19,random_control,21,exact_r2,exact,template_id,balanced_triplet_align_reverse,40,0.425,0.575
19,random_control,21,exact_r2,exact,template_id,balanced_triplet_sync_forward,32,0.625,0.625
19,random_control,21,exact_r2,exact,template_id,balanced_triplet_sync_reverse,34,0.4117647058823529,0.5882352941176471
19,random_control,21,exact_r4,exact,query_direction_type,hidden_positive,72,0.4722222222222222,0.5277777777777778
19,random_control,21,exact_r4,exact,query_direction_type,matched_negative,72,0.4722222222222222,0.5277777777777778
19,random_control,21,exact_r4,exact,query_distance_type,visible_5,48,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r4,exact,query_distance_type,visible_6,48,0.5416666666666666,0.5416666666666666
19,random_control,21,exact_r4,exact,query_distance_type,visible_7,48,0.4166666666666667,0.5833333333333333
19,random_control,21,exact_r4,exact,query_type,hidden_positive_visible_5,24,0.5,0.5
19,random_control,21,exact_r4,exact,query_type,hidden_positive_visible_6,24,0.5833333333333334,0.5833333333333334
19,random_control,21,exact_r4,exact,query_type,hidden_positive_visible_7,24,0.3333333333333333,0.6666666666666667
19,random_control,21,exact_r4,exact,query_type,matched_negative_visible_5,24,0.4166666666666667,0.5833333333333333
19,random_control,21,exact_r4,exact,query_type,matched_negative_visible_6,24,0.5,0.5
19,random_control,21,exact_r4,exact,query_type,matched_negative_visible_7,24,0.5,0.5
19,random_control,21,exact_r4,exact,relation_id,masked_balanced_triplet,144,0.4722222222222222,0.5277777777777778
19,random_control,21,exact_r4,exact,template_family_id,balanced_align,78,0.46153846153846156,0.5384615384615384
19,random_control,21,exact_r4,exact,template_family_id,balanced_sync,66,0.48484848484848486,0.5151515151515151
19,random_control,21,exact_r4,exact,template_id,balanced_triplet_align_forward,38,0.5,0.5
19,random_control,21,exact_r4,exact,template_id,balanced_triplet_align_reverse,40,0.425,0.575
19,random_control,21,exact_r4,exact,template_id,balanced_triplet_sync_forward,32,0.5,0.5
19,random_control,21,exact_r4,exact,template_id,balanced_triplet_sync_reverse,34,0.47058823529411764,0.5294117647058824
19,random_control,21,exact_r8,exact,query_direction_type,hidden_positive,72,0.4861111111111111,0.5138888888888888
19,random_control,21,exact_r8,exact,query_direction_type,matched_negative,72,0.4861111111111111,0.5138888888888888
19,random_control,21,exact_r8,exact,query_distance_type,visible_5,48,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r8,exact,query_distance_type,visible_6,48,0.5208333333333334,0.5208333333333334
19,random_control,21,exact_r8,exact,query_distance_type,visible_7,48,0.4791666666666667,0.5208333333333333
19,random_control,21,exact_r8,exact,query_type,hidden_positive_visible_5,24,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r8,exact,query_type,hidden_positive_visible_6,24,0.5833333333333334,0.5833333333333334
19,random_control,21,exact_r8,exact,query_type,hidden_positive_visible_7,24,0.4166666666666667,0.5833333333333333
19,random_control,21,exact_r8,exact,query_type,matched_negative_visible_5,24,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r8,exact,query_type,matched_negative_visible_6,24,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r8,exact,query_type,matched_negative_visible_7,24,0.5416666666666666,0.5416666666666666
19,random_control,21,exact_r8,exact,relation_id,masked_balanced_triplet,144,0.4861111111111111,0.5138888888888888
19,random_control,21,exact_r8,exact,template_family_id,balanced_align,78,0.47435897435897434,0.5256410256410257
19,random_control,21,exact_r8,exact,template_family_id,balanced_sync,66,0.5,0.5
19,random_control,21,exact_r8,exact,template_id,balanced_triplet_align_forward,38,0.5526315789473685,0.5526315789473685
19,random_control,21,exact_r8,exact,template_id,balanced_triplet_align_reverse,40,0.4,0.6
19,random_control,21,exact_r8,exact,template_id,balanced_triplet_sync_forward,32,0.53125,0.53125
19,random_control,21,exact_r8,exact,template_id,balanced_triplet_sync_reverse,34,0.47058823529411764,0.5294117647058824
19,random_control,21,exact_r16,exact,query_direction_type,hidden_positive,72,0.4861111111111111,0.5138888888888888
19,random_control,21,exact_r16,exact,query_direction_type,matched_negative,72,0.5,0.5
19,random_control,21,exact_r16,exact,query_distance_type,visible_5,48,0.5,0.5
19,random_control,21,exact_r16,exact,query_distance_type,visible_6,48,0.5,0.5
19,random_control,21,exact_r16,exact,query_distance_type,visible_7,48,0.4791666666666667,0.5208333333333333
19,random_control,21,exact_r16,exact,query_type,hidden_positive_visible_5,24,0.5,0.5
19,random_control,21,exact_r16,exact,query_type,hidden_positive_visible_6,24,0.5416666666666666,0.5416666666666666
19,random_control,21,exact_r16,exact,query_type,hidden_positive_visible_7,24,0.4166666666666667,0.5833333333333333
19,random_control,21,exact_r16,exact,query_type,matched_negative_visible_5,24,0.5,0.5
19,random_control,21,exact_r16,exact,query_type,matched_negative_visible_6,24,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r16,exact,query_type,matched_negative_visible_7,24,0.5416666666666666,0.5416666666666666
19,random_control,21,exact_r16,exact,relation_id,masked_balanced_triplet,144,0.4930555555555556,0.5069444444444444
19,random_control,21,exact_r16,exact,template_family_id,balanced_align,78,0.48717948717948717,0.5128205128205128
19,random_control,21,exact_r16,exact,template_family_id,balanced_sync,66,0.5,0.5
19,random_control,21,exact_r16,exact,template_id,balanced_triplet_align_forward,38,0.5789473684210527,0.5789473684210527
19,random_control,21,exact_r16,exact,template_id,balanced_triplet_align_reverse,40,0.4,0.6
19,random_control,21,exact_r16,exact,template_id,balanced_triplet_sync_forward,32,0.53125,0.53125
19,random_control,21,exact_r16,exact,template_id,balanced_triplet_sync_reverse,34,0.47058823529411764,0.5294117647058824
19,random_control,21,exact_r64,exact,query_direction_type,hidden_positive,72,0.5,0.5
19,random_control,21,exact_r64,exact,query_direction_type,matched_negative,72,0.5277777777777778,0.5277777777777778
19,random_control,21,exact_r64,exact,query_distance_type,visible_5,48,0.5208333333333334,0.5208333333333334
19,random_control,21,exact_r64,exact,query_distance_type,visible_6,48,0.5208333333333334,0.5208333333333334
19,random_control,21,exact_r64,exact,query_distance_type,visible_7,48,0.5,0.5
19,random_control,21,exact_r64,exact,query_type,hidden_positive_visible_5,24,0.4166666666666667,0.5833333333333333
19,random_control,21,exact_r64,exact,query_type,hidden_positive_visible_6,24,0.625,0.625
19,random_control,21,exact_r64,exact,query_type,hidden_positive_visible_7,24,0.4583333333333333,0.5416666666666667
19,random_control,21,exact_r64,exact,query_type,matched_negative_visible_5,24,0.625,0.625
19,random_control,21,exact_r64,exact,query_type,matched_negative_visible_6,24,0.4166666666666667,0.5833333333333333
19,random_control,21,exact_r64,exact,query_type,matched_negative_visible_7,24,0.5416666666666666,0.5416666666666666
19,random_control,21,exact_r64,exact,relation_id,masked_balanced_triplet,144,0.5138888888888888,0.5138888888888888
19,random_control,21,exact_r64,exact,template_family_id,balanced_align,78,0.5256410256410257,0.5256410256410257
19,random_control,21,exact_r64,exact,template_family_id,balanced_sync,66,0.5,0.5
19,random_control,21,exact_r64,exact,template_id,balanced_triplet_align_forward,38,0.5263157894736842,0.5263157894736842
19,random_control,21,exact_r64,exact,template_id,balanced_triplet_align_reverse,40,0.525,0.525
19,random_control,21,exact_r64,exact,template_id,balanced_triplet_sync_forward,32,0.53125,0.53125
19,random_control,21,exact_r64,exact,template_id,balanced_triplet_sync_reverse,34,0.47058823529411764,0.5294117647058824
19,random_control,21,pairwise,pairwise,query_direction_type,hidden_positive,72,0.6111111111111112,0.6111111111111112
19,random_control,21,pairwise,pairwise,query_direction_type,matched_negative,72,0.3055555555555556,0.6944444444444444
19,random_control,21,pairwise,pairwise,query_distance_type,visible_5,48,0.4583333333333333,0.5416666666666667
19,random_control,21,pairwise,pairwise,query_distance_type,visible_6,48,0.3958333333333333,0.6041666666666667
19,random_control,21,pairwise,pairwise,query_distance_type,visible_7,48,0.5208333333333334,0.5208333333333334
19,random_control,21,pairwise,pairwise,query_type,hidden_positive_visible_5,24,0.625,0.625
19,random_control,21,pairwise,pairwise,query_type,hidden_positive_visible_6,24,0.625,0.625
19,random_control,21,pairwise,pairwise,query_type,hidden_positive_visible_7,24,0.5833333333333334,0.5833333333333334
19,random_control,21,pairwise,pairwise,query_type,matched_negative_visible_5,24,0.2916666666666667,0.7083333333333333
19,random_control,21,pairwise,pairwise,query_type,matched_negative_visible_6,24,0.16666666666666666,0.8333333333333334
19,random_control,21,pairwise,pairwise,query_type,matched_negative_visible_7,24,0.4583333333333333,0.5416666666666667
19,random_control,21,pairwise,pairwise,relation_id,masked_balanced_triplet,144,0.4583333333333333,0.5416666666666667
19,random_control,21,pairwise,pairwise,template_family_id,balanced_align,78,0.4230769230769231,0.5769230769230769
19,random_control,21,pairwise,pairwise,template_family_id,balanced_sync,66,0.5,0.5
19,random_control,21,pairwise,pairwise,template_id,balanced_triplet_align_forward,38,0.39473684210526316,0.6052631578947368
19,random_control,21,pairwise,pairwise,template_id,balanced_triplet_align_reverse,40,0.45,0.55
19,random_control,21,pairwise,pairwise,template_id,balanced_triplet_sync_forward,32,0.625,0.625
19,random_control,21,pairwise,pairwise,template_id,balanced_triplet_sync_reverse,34,0.38235294117647056,0.6176470588235294
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_direction_type,hidden_positive,72,0.9444444444444444,0.9444444444444444
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_direction_type,matched_negative,72,0.09722222222222222,0.9027777777777778
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_distance_type,visible_5,48,0.5208333333333334,0.5208333333333334
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_distance_type,visible_6,48,0.5,0.5
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_distance_type,visible_7,48,0.5416666666666666,0.5416666666666666
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_type,hidden_positive_visible_5,24,0.9583333333333334,0.9583333333333334
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_type,hidden_positive_visible_6,24,0.9583333333333334,0.9583333333333334
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_type,hidden_positive_visible_7,24,0.9166666666666666,0.9166666666666666
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_type,matched_negative_visible_5,24,0.08333333333333333,0.9166666666666666
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_type,matched_negative_visible_6,24,0.041666666666666664,0.9583333333333334
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,query_type,matched_negative_visible_7,24,0.16666666666666666,0.8333333333333334
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,relation_id,masked_balanced_triplet,144,0.5208333333333334,0.5208333333333334
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,template_family_id,balanced_align,78,0.5,0.5
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,template_family_id,balanced_sync,66,0.5454545454545454,0.5454545454545454
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,template_id,balanced_triplet_align_forward,38,0.5,0.5
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,template_id,balanced_triplet_align_reverse,40,0.5,0.5
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,template_id,balanced_triplet_sync_forward,32,0.625,0.625
19,random_control,21,pairwise_plus_query_context,pairwise_plus_query_context,template_id,balanced_triplet_sync_reverse,34,0.47058823529411764,0.5294117647058824
19,random_control,21,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_direction_type,hidden_positive,72,0.7222222222222222,0.7222222222222222
19,random_control,21,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_direction_type,matched_negative,72,0.2638888888888889,0.7361111111111112
19,random_control,21,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_distance_type,visible_5,48,0.5,0.5
19,random_control,21,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_distance_type,visible_6,48,0.5208333333333334,0.5208333333333334
19,random_control,21,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_distance_type,visible_7,48,0.4583333333333333,0.5416666666666667
